End of Month,Calendar Date,PERMNO,GVKEY,Point-in-time CUSIP,Point-in-time Ticker,Point-in-time Name,Last Known CUSIP,Last Known Ticker,Last Known Name,One-Week Daily Price Trend,One-Month Daily Price Trend,Three-Month Daily Price Trend,Nine-Month Daily Price Trend,Nine-Month Daily Return Skewness,Nine-Month Share of Days Outperforming,Average Daily Share Turnover,One-Month Change in Average Daily Share Turnover,Stochastic Oscillator,Relative Strength Index,Bollinger Band,MACD Signal,Technical Indicator,Earnings Revision,Three-Month Smoothed Earnings Revision,Estimate Dispersion,Share of Estimates Rising,Three-Month Smoothed Dollar Volume,Arbitrage Risk,One-Month Change in Arbitrage Risk,Short Pressure,One-Month Change in Short Pressure,Daily Media Sentiment Indicator,Sector ETF Flows-to-Market Capitalization,Sector ETF Equivalent Volume,Downside Risk (Measured Over the Trailing Three Months),Downside Risk (Measured Over the Trailing Six Months),Downside Risk (Measured Over the Trailing Nine Months),Downside Risk (Measured Over the Trailing Twelve Months),Change in Downside Risk (Measured Over the Trailing Twelve Months),Interaction of Supernovas and Nine-Month Price Trend,Interaction of Earnings Growth Stability and Arbitrage Risk
200001,20000103,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,5,4,5,4,1,3,1,1,3,4,1,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,2,2,1
200001,20000104,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,4,4,5,4,1,3,1,1,3,4,1,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,2,2,1
200001,20000105,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,4,4,5,4,1,3,1,1,3,5,1,3,3,2,4,5,2,3,.,.,4,.,.,2,1,1,1,2,1,1
200001,20000106,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,5,4,4,5,4,1,4,1,1,3,3,1,3,3,2,4,5,2,2,.,.,4,.,.,1,1,1,1,2,1,1
200001,20000107,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,4,4,5,4,1,4,2,1,3,4,2,3,3,2,4,5,2,2,.,.,4,.,.,1,1,1,1,2,1,1
200001,20000110,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,4,4,5,4,1,4,2,1,3,3,2,3,3,2,4,5,2,2,.,.,5,.,.,1,1,1,1,1,1,1
200001,20000111,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,4,4,5,4,1,4,3,2,3,5,3,3,3,2,4,5,2,2,.,.,5,.,.,2,1,1,1,1,2,1
200001,20000112,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,4,4,5,4,1,4,4,4,5,5,4,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,1,2,1
200001,20000113,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,3,4,4,5,4,1,4,5,4,3,3,5,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,1,2,1
200001,20000114,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,4,4,4,5,4,1,4,5,4,5,3,5,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,1,2,1
200001,20000118,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,4,4,4,5,4,1,4,4,3,3,2,5,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,1,2,1
200001,20000119,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,4,4,5,4,1,4,4,4,3,3,5,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,2,2,1
200001,20000120,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,4,4,5,4,1,4,4,4,3,1,4,3,3,2,4,5,2,3,.,.,5,.,.,2,1,1,1,2,2,1
200001,20000121,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,4,4,5,4,1,4,3,4,3,1,4,3,3,2,4,5,2,3,.,.,5,.,.,1,1,1,1,2,2,1
200001,20000124,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,4,3,5,4,1,4,3,4,3,2,3,3,3,2,4,5,2,2,.,.,4,.,.,1,1,1,1,2,2,1
200001,20000125,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,3,3,5,4,1,4,3,3,3,2,3,3,3,2,4,5,2,2,.,.,4,.,.,1,1,1,1,2,2,1
200001,20000126,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,3,3,3,4,1,4,3,2,1,1,3,3,3,2,4,5,2,4,.,.,2,.,.,3,3,2,2,5,2,1
200001,20000127,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,4,4,3,4,1,4,2,3,3,3,2,3,3,2,4,5,3,4,.,.,3,.,.,3,3,2,2,5,3,1
200001,20000128,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,4,4,3,4,1,4,2,3,3,3,2,3,3,2,4,5,3,4,.,.,3,.,.,3,3,2,2,5,3,1
200001,20000131,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,4,4,3,4,2,4,3,3,3,3,3,3,3,2,4,5,3,4,.,.,5,.,.,3,3,2,2,5,3,1
200002,20000201,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,4,3,3,3,2,4,3,2,3,2,3,3,3,2,4,5,3,4,.,.,5,.,.,3,3,2,2,5,2,1
200002,20000202,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,4,4,3,3,3,2,4,2,1,3,2,2,3,3,2,4,5,3,5,.,.,5,.,.,3,3,2,2,5,2,1
200002,20000203,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,5,4,3,4,2,4,1,1,3,2,1,3,3,2,4,5,3,5,.,.,4,.,.,3,3,2,2,5,3,1
200002,20000204,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,5,4,3,4,2,4,1,1,3,3,1,3,3,2,4,5,2,4,.,.,4,.,.,3,3,2,2,5,2,1
200002,20000207,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,5,3,3,3,2,5,1,1,3,4,1,3,3,2,4,5,2,4,.,.,5,.,.,3,2,2,2,5,1,1
200002,20000208,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,5,4,3,4,2,5,2,1,3,5,1,3,3,2,4,5,2,4,.,.,4,.,.,3,2,2,2,5,2,1
200002,20000209,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,4,5,4,3,3,2,5,2,2,3,5,2,3,3,2,4,5,2,4,.,.,3,.,.,3,2,2,2,5,2,1
200002,20000210,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,4,5,3,3,3,2,5,2,2,3,4,2,3,3,2,4,5,2,4,.,.,2,.,.,3,2,2,2,5,1,1
200002,20000211,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,5,5,3,3,3,2,4,2,2,3,5,2,3,3,2,4,5,2,4,.,.,2,.,.,3,2,2,2,5,1,1
200002,20000214,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,5,5,3,3,3,2,4,2,1,3,2,2,3,3,2,4,5,2,4,.,.,4,.,.,3,2,2,2,5,1,1
200002,20000215,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,3,3,2,4,1,2,3,2,1,3,3,2,4,5,2,3,.,.,5,.,.,3,2,2,2,5,2,1
200002,20000216,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,5,4,3,3,2,4,1,1,3,2,1,3,3,2,4,5,2,3,.,.,5,.,.,3,2,2,2,5,2,1
200002,20000217,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,5,4,3,3,2,4,1,1,3,4,1,3,3,2,4,5,2,3,.,.,5,.,.,3,2,2,2,5,2,1
200002,20000218,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,3,3,2,4,1,1,3,4,1,3,3,2,4,5,2,3,.,.,5,.,.,3,2,2,2,5,2,1
200002,20000222,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,3,3,2,4,1,1,3,4,1,3,3,2,4,5,2,4,.,.,3,.,.,3,2,2,2,5,2,1
200002,20000223,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,2,3,2,4,1,2,3,4,1,3,3,2,4,5,2,4,.,.,4,.,.,3,2,2,2,5,2,1
200002,20000224,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,5,3,3,3,2,4,1,2,3,2,1,3,3,2,4,5,2,4,.,.,4,.,.,3,2,2,2,5,1,1
200002,20000225,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,5,4,2,3,2,4,2,2,3,3,2,3,3,2,4,5,2,2,.,.,4,.,.,3,2,2,2,3,2,1
200002,20000228,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,2,3,2,4,1,1,3,2,1,3,3,2,4,5,2,1,.,.,2,.,.,3,2,2,2,3,2,1
200002,20000229,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,2,3,2,4,1,1,3,3,1,3,3,2,4,5,2,1,.,.,3,.,.,3,2,2,2,3,2,1
200003,20000301,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,2,3,2,4,1,1,3,2,3,4,4,1,5,5,2,1,.,.,3,.,.,3,2,2,2,3,2,1
200003,20000302,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,5,4,2,3,2,4,1,1,3,3,3,4,4,1,5,5,2,1,.,.,4,.,.,3,2,2,2,3,1,1
200003,20000303,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,5,4,3,4,2,4,2,1,3,4,4,4,4,1,5,5,2,1,.,.,5,.,.,3,2,2,2,3,2,1
200003,20000306,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,3,3,2,4,2,2,3,4,4,4,4,1,5,5,2,1,.,.,5,.,.,3,2,2,1,2,2,1
200003,20000307,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,4,2,2,3,2,2,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,1,3,2,1
200003,20000308,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,5,4,2,4,2,3,2,2,3,4,4,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,1,3,1,1
200003,20000309,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,3,3,3,4,5,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,1,3,1,1
200003,20000310,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,3,3,3,3,4,4,4,1,5,5,2,2,.,.,4,.,.,3,2,2,1,3,1,1
200003,20000313,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,4,3,3,5,5,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,1,3,2,1
200003,20000314,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,4,5,4,2,4,2,3,4,2,3,2,3,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,2,4,1,1
200003,20000315,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,4,3,3,3,4,4,4,1,5,5,2,2,.,.,2,.,.,3,3,2,2,4,2,1
200003,20000316,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,5,4,2,4,2,3,4,3,5,3,3,4,4,1,5,5,2,2,.,.,4,.,.,3,3,2,2,4,1,1
200003,20000317,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,5,3,5,3,4,4,4,1,5,5,2,2,.,.,4,.,.,3,2,2,2,4,1,1
200003,20000320,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,2,4,2,3,5,4,5,4,4,4,4,1,5,5,2,3,.,.,4,.,.,3,2,2,2,4,2,1
200003,20000321,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,5,4,2,4,2,3,5,4,5,3,4,4,4,1,5,5,2,3,.,.,3,.,.,3,2,2,2,4,2,1
200003,20000322,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,5,4,2,4,2,3,5,4,5,3,3,4,4,1,5,5,2,3,.,.,4,.,.,3,2,2,2,4,2,1
200003,20000323,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,4,4,2,4,2,3,5,4,3,2,3,4,4,1,5,5,2,3,.,.,4,.,.,3,2,2,2,4,1,1
200003,20000324,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,4,4,2,4,2,3,5,4,3,1,2,4,4,1,5,5,2,2,.,.,3,.,.,3,2,2,2,4,1,1
200003,20000327,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,5,4,2,4,2,3,4,5,3,2,2,4,4,1,5,5,2,3,.,.,5,.,.,3,2,2,2,4,1,1
200003,20000328,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,4,4,2,4,2,3,5,5,3,3,3,4,4,1,5,5,2,3,.,.,3,.,.,3,2,2,2,4,1,1
200003,20000329,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,2,4,4,2,4,2,3,5,5,5,4,4,4,4,1,5,5,2,3,.,.,3,.,.,3,2,2,2,4,2,1
200003,20000330,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,1,4,3,2,4,2,3,5,5,5,5,4,4,4,1,5,5,2,3,.,.,3,.,.,3,2,2,2,4,2,1
200003,20000331,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,1,3,3,2,4,2,3,5,4,3,2,3,4,4,1,5,5,2,4,.,.,3,.,.,3,2,2,2,4,2,1
200004,20000403,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,4,3,2,4,2,3,5,5,5,4,1,3,4,1,2,5,2,4,.,.,4,.,.,3,2,2,2,4,1,1
200004,20000404,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,3,2,4,2,3,5,5,3,3,1,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,4,1,1
200004,20000405,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,1,4,3,2,4,2,3,5,5,3,2,1,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,4,2,1
200004,20000406,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,1,3,4,1,4,2,3,5,5,3,1,1,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,4,2,1
200004,20000407,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,2,4,4,1,4,2,3,4,5,3,1,1,3,4,1,2,5,2,4,.,.,3,.,.,3,2,2,2,4,2,1
200004,20000410,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,2,4,4,1,4,2,3,3,4,3,1,1,3,4,1,2,5,2,4,.,.,4,.,.,3,2,2,2,4,2,1
200004,20000411,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,3,4,4,1,4,2,3,3,4,3,4,3,3,4,1,2,5,2,4,.,.,3,.,.,3,2,2,2,4,1,1
200004,20000412,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,2,4,4,1,4,2,3,3,4,3,2,3,3,4,1,2,5,2,3,.,.,3,.,.,3,3,2,2,3,1,1
200004,20000413,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,2,4,4,1,4,2,3,3,3,3,1,1,3,4,1,2,5,2,3,.,.,4,.,.,3,3,2,2,4,1,1
200004,20000414,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,5,4,1,4,2,3,2,3,4,3,2,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,3,1,1
200004,20000417,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,4,4,1,4,2,3,1,3,3,3,2,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,3,1,1
200004,20000418,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,4,4,1,4,2,3,1,1,3,2,2,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,3,1,1
200004,20000419,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,5,4,1,4,2,3,1,1,3,3,2,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,3,1,1
200004,20000420,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,4,5,4,1,4,2,3,2,3,3,5,5,3,4,1,2,5,2,4,.,.,5,.,.,3,2,2,2,3,3,1
200004,20000424,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,2,4,4,2,4,2,3,4,4,3,5,5,3,4,1,2,5,3,5,.,.,4,.,.,3,2,2,2,3,3,1
200004,20000425,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,1,3,3,2,4,2,3,4,3,3,5,5,3,4,1,2,5,3,5,.,.,4,.,.,3,2,2,2,3,3,1
200004,20000426,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,4,2,3,2,3,5,3,3,5,5,3,4,1,2,5,2,4,.,.,5,.,.,2,2,2,2,3,3,1
200004,20000427,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,4,2,3,2,3,5,4,3,4,5,3,4,1,2,5,2,4,.,.,5,.,.,2,2,2,2,3,3,1
200004,20000428,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,4,2,4,2,3,5,4,3,2,3,3,4,1,2,5,2,4,.,.,4,.,.,2,2,2,2,3,3,1
200005,20000501,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,3,4,2,4,2,3,5,4,3,2,3,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,3,3,1
200005,20000502,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,2,3,4,2,4,2,3,5,4,3,3,4,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,3,3,1
200005,20000503,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,2,4,2,4,2,3,5,4,3,1,2,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000504,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,3,2,4,2,4,2,4,4,4,3,1,1,3,4,1,4,5,2,4,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000505,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,3,4,2,4,2,3,3,3,3,2,2,3,4,1,4,5,2,4,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000508,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,3,3,4,2,4,2,4,3,3,3,2,3,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000509,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,3,3,4,2,4,2,4,3,5,3,4,3,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000510,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,2,3,4,2,4,2,4,4,5,3,5,4,3,4,1,4,5,2,4,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000511,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,2,3,2,4,2,4,4,4,3,4,4,3,4,1,4,5,2,4,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000512,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,4,2,4,2,4,4,1,3,2,4,3,4,1,4,5,2,5,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000515,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,1,2,3,4,2,4,2,4,3,3,3,2,3,3,4,1,4,5,2,4,.,.,3,.,.,2,2,2,2,3,3,1
200005,20000516,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,2,2,4,2,4,2,4,3,3,3,4,4,3,4,1,4,5,2,4,.,.,3,.,.,2,2,2,2,4,3,1
200005,20000517,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,2,2,4,2,4,2,4,4,3,3,4,5,3,4,1,4,5,2,4,.,.,4,.,.,3,2,2,2,4,3,1
200005,20000518,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,1,2,4,2,4,2,4,5,3,3,3,4,3,4,1,4,5,2,4,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000519,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,1,2,4,2,4,2,4,4,3,3,3,4,3,4,1,4,5,2,4,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000522,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,2,2,4,2,4,2,3,4,3,3,5,5,3,4,1,4,5,2,3,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000523,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,2,4,2,4,2,3,5,4,3,5,5,3,4,1,4,5,2,2,.,.,4,.,.,2,2,2,2,4,3,1
200005,20000524,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,2,2,4,2,4,2,3,5,5,3,3,4,3,4,1,4,5,2,2,.,.,2,.,.,2,2,2,2,4,3,1
200005,20000525,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,2,3,2,4,2,4,2,3,4,4,3,1,2,3,4,1,4,5,2,4,.,.,3,.,.,3,2,2,2,4,3,1
200005,20000526,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,2,4,2,4,2,3,4,4,3,1,2,3,4,1,4,5,2,4,.,.,4,.,.,3,2,2,2,4,3,1
200005,20000530,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,3,2,4,2,4,2,3,3,3,3,1,1,3,4,1,4,5,3,5,.,.,5,.,.,2,2,2,2,4,3,1
200005,20000531,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,2,4,2,4,2,3,1,1,3,1,1,3,4,1,4,5,3,5,.,.,4,.,.,2,2,2,2,4,4,1
200006,20000601,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,2,4,2,4,2,3,1,1,3,1,1,4,4,1,5,5,3,5,.,.,5,.,.,2,2,2,2,4,4,1
200006,20000602,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,3,4,2,4,2,3,1,2,2,2,1,4,4,1,5,5,3,4,.,.,2,.,.,2,2,2,2,4,4,1
200006,20000605,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,3,4,2,4,2,3,1,1,2,2,1,4,4,1,5,5,3,4,.,.,5,.,.,3,2,2,2,4,4,1
200006,20000606,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,4,3,4,2,5,2,3,1,1,1,3,1,4,4,1,5,5,3,4,.,.,4,.,.,2,2,2,2,3,4,1
200006,20000607,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,4,3,5,2,5,2,3,1,1,1,4,1,4,4,1,5,5,3,4,.,.,2,.,.,2,2,2,2,3,4,1
200006,20000608,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,3,5,2,5,2,3,1,1,3,5,2,4,4,1,5,5,2,3,.,.,3,.,.,2,2,2,2,3,4,1
200006,20000609,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,3,5,3,5,2,5,2,3,1,1,1,2,1,4,4,1,5,5,3,4,.,.,5,.,.,3,2,2,2,4,4,1
200006,20000612,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,3,5,2,5,2,4,1,1,1,2,1,4,4,1,5,5,3,4,.,.,5,.,.,3,2,2,2,4,4,1
200006,20000613,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,3,5,2,5,2,4,1,1,1,3,1,4,4,1,5,5,3,3,.,.,5,.,.,2,3,2,2,4,4,1
200006,20000614,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,4,5,2,5,2,4,1,1,1,3,1,4,4,1,5,5,2,3,.,.,5,.,.,2,2,2,2,4,4,1
200006,20000615,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,5,5,4,5,2,5,2,4,1,1,3,5,2,4,4,1,5,5,3,3,.,.,5,.,.,2,2,2,2,4,4,1
200006,20000616,43449,7154,580135101,MCD,MCDONALDS CORP,580135101,MCD,MCDONALDS CORP,4,5,4,5,2,5,2,4,1,1,3,5,2,4,4,1,5,5,3,3,.,.,5,.,.,2,2,2,2,4,4,1
