nextMktCl,RP_ESS_MEAN,News_volumn,News_buzz
2007-12-11 16:00:00,0.40800000000000003,18,-0.05862100947176322
2007-12-12 16:00:00,0.42500000000000004,9,-0.30138118861339547
2007-12-13 16:00:00,0.52,8,-0.3300461051639801
2007-12-14 16:00:00,0.5900000000000001,22,0.02679087004467598
2007-12-15 16:00:00,0.584,12,-0.25195035262228677
2007-12-18 16:00:00,-0.18,20,-0.0394599161266148
2007-12-19 16:00:00,,5,-0.4347832588042804
2007-12-20 16:00:00,0.595,4,-0.45840362973080095
2007-12-21 16:00:00,,1,-0.53540676710982
2007-12-22 16:00:00,0.38999999999999996,8,-0.35528352032984495
2007-12-25 16:00:00,0.5133333333333333,6,-0.4111011614868824
2007-12-26 16:00:00,0.41200000000000003,30,0.21192918806783487
2007-12-27 16:00:00,0.30999999999999994,54,0.8108660213027187
2007-12-28 16:00:00,0.4557142857142857,64,1.047308399366354
2007-12-29 16:00:00,0.0,5,-0.49480755300082413
2008-01-01 16:00:00,0.39,4,-0.8256193811874261
2008-01-02 16:00:00,0.5564705882352943,23,0.3725147438527382
2008-01-03 16:00:00,0.39062500000000006,24,0.42170559378585276
2008-01-04 16:00:00,,4,-0.8122363009342206
2008-01-05 16:00:00,,3,-0.8709038095122786
2008-01-08 16:00:00,-0.495,7,-0.5715465886491216
2008-01-09 16:00:00,0.43999999999999995,6,-0.58764227603346
2008-01-10 16:00:00,,6,-0.5448553245714312
2008-01-11 16:00:00,-0.2916666666666667,52,2.3057841386074847
2008-01-12 16:00:00,0.19,10,-0.306814638607859
2008-01-15 16:00:00,0.35714285714285715,47,1.8182408233124365
2008-01-16 16:00:00,0.406,9,-0.42019820322771206
2008-01-17 16:00:00,0.3175,17,0.04127681726540901
2008-01-18 16:00:00,0.47,9,-0.4304582371964087
2008-01-19 16:00:00,0.0,4,-0.7315665806648969
2008-01-22 16:00:00,,1,-0.8639239660249234
2008-01-23 16:00:00,0.0,3,-0.7305242061198243
2008-01-24 16:00:00,0.0,2,-0.7712947433015752
2008-01-25 16:00:00,,2,-0.7278396695745878
2008-01-26 16:00:00,0.49,3,-0.648887481301832
2008-01-29 16:00:00,0.25833333333333336,39,1.3179090250828673
2008-01-30 16:00:00,-0.03,14,-0.07566479238666918
2008-01-31 16:00:00,0.3870110701107015,339,5.065903748709587
2008-02-01 16:00:00,0.35871428571428554,85,0.8923246898840278
2008-02-02 16:00:00,0.374,18,-0.1872881685035321
2008-02-05 16:00:00,0.42083333333333334,29,-0.023068939001858024
2008-02-06 16:00:00,0.44,3,-0.42566169139086585
2008-02-07 16:00:00,0.445,3,-0.3983563439442848
2008-02-08 16:00:00,0.47060606060606064,53,0.4108240755204587
2008-02-09 16:00:00,0.528125,25,-0.05053005006111856
2008-02-12 16:00:00,0.6322222222222222,11,-0.280431012273692
2008-02-13 16:00:00,0.0,20,-0.13346277711602675
2008-02-14 16:00:00,0.32555555555555554,14,-0.22476559642013505
2008-02-15 16:00:00,,1,-0.43256649531885494
2008-02-16 16:00:00,-0.11624999999999999,24,-0.07328232662868753
2008-02-19 16:00:00,0.65,9,-0.3169557946593067
2008-02-20 16:00:00,0.15250000000000002,26,-0.05294961686150909
2008-02-21 16:00:00,0.18,17,-0.20514183649671702
2008-02-22 16:00:00,-0.20111111111111113,14,-0.23361102735772307
2008-02-23 16:00:00,0.23,5,-0.3768896581493451
2008-02-26 16:00:00,0.010000000000000009,6,-0.33831427261263736
2008-02-27 16:00:00,0.49,5,-0.3521350582268693
2008-02-28 16:00:00,,4,-0.3606507842755248
2008-02-29 16:00:00,-0.2525,5,-0.3420567468873985
2008-03-01 16:00:00,-0.14333333333333334,4,-0.3582423973710293
2008-03-04 16:00:00,0.26,7,-0.313300357751407
2008-03-05 16:00:00,0.3788888888888888,28,0.013538851167729156
2008-03-06 16:00:00,,5,-0.36199260350852486
2008-03-07 16:00:00,-0.22499999999999998,21,-0.1124880681150855
2008-03-08 16:00:00,0.47,3,-0.40593520232835206
2008-03-11 16:00:00,0.21,11,-0.2601360931233697
2008-03-12 16:00:00,,1,-0.41505088815648716
2008-03-13 16:00:00,0.52,3,-0.7037556082105645
2008-03-14 16:00:00,0.48333333333333334,9,-0.32764666636782874
2008-03-15 16:00:00,,1,-0.9560816011714495
2008-03-18 16:00:00,0.0,37,2.0042213440712784
2008-03-19 16:00:00,0.5144444444444445,17,0.33289938265430774
2008-03-20 16:00:00,-0.16333333333333333,10,-0.26702498656467477
2008-03-21 16:00:00,0.20000000000000004,7,-0.4977935446684764
2008-03-22 16:00:00,,1,-1.0700889702921117
2008-03-25 16:00:00,0.36000000000000004,9,-0.19508709855020712
2008-03-26 16:00:00,,3,-0.7893239841545375
2008-03-27 16:00:00,0.45999999999999996,12,0.20052069265738334
2008-03-28 16:00:00,0.508,12,0.16329466265644935
2008-03-29 16:00:00,-0.485,5,-0.5655822748257682
2008-04-01 16:00:00,0.49333333333333335,14,0.4524313447391238
2008-04-02 16:00:00,0.49833333333333335,24,1.6328016645622716
2008-04-03 16:00:00,0.0062500000000000056,18,0.9258976766247732
2008-04-04 16:00:00,-0.10400000000000001,9,-0.1010908433313634
2008-04-05 16:00:00,0.18666666666666668,5,-0.5676639663991941
2008-04-08 16:00:00,0.3555555555555555,22,1.3154200485857455
2008-04-09 16:00:00,0.45,10,-0.06468832059165125
2008-04-10 16:00:00,-0.51,12,0.13449366543601288
2008-04-11 16:00:00,,3,-0.8898150901313114
2008-04-12 16:00:00,0.21666666666666667,5,-0.66639500413005
2008-04-15 16:00:00,0.5233333333333333,12,0.11910113109495253
2008-04-16 16:00:00,0.5366666666666666,11,0.07445639871837965
2008-04-17 16:00:00,0.4566666666666666,12,0.17088090917486023
2008-04-18 16:00:00,0.17666666666666667,25,1.734258105859291
2008-04-19 16:00:00,0.3741666666666666,22,1.2741176739025886
2008-04-22 16:00:00,0.42,13,0.1842023526252323
2008-04-23 16:00:00,0.13799999999999998,16,0.49660308514248663
2008-04-24 16:00:00,0.31360215053763496,228,5.190148760814577
2008-04-25 16:00:00,0.011176470588235295,24,0.10048853165188189
2008-04-26 16:00:00,0.46,1,-0.4725452438836427
2008-04-29 16:00:00,,7,-0.2986298514083346
2008-04-30 16:00:00,0.49,4,-0.3618489500256709
2008-05-01 16:00:00,,4,-0.3563472149407497
2008-05-02 16:00:00,0.11375,12,-0.1617530934811717
2008-05-03 16:00:00,-0.4480000000000002,18,-0.026634006459549647
2008-05-06 16:00:00,-0.10857142857142857,24,0.11079827663732554
2008-05-07 16:00:00,0.5449999999999999,2,-0.4380338608223421
2008-05-08 16:00:00,,6,-0.33265771100117486
2008-05-09 16:00:00,-0.56,2,-0.4230352604312769
2008-05-10 16:00:00,0.07555555555555557,22,0.060679627558055206
2008-05-13 16:00:00,-0.2075,14,-0.13881503838623588
2008-05-14 16:00:00,0.0050000000000000044,7,-0.2988301543083318
2008-05-15 16:00:00,0.37,13,-0.14521162084589176
2008-05-16 16:00:00,-0.51,8,-0.268789695516908
2008-05-17 16:00:00,,3,-0.39132340443243097
2008-05-20 16:00:00,0.2597727272727274,78,1.3785863939368121
2008-05-21 16:00:00,0.47,8,-0.30087696794802377
2008-05-22 16:00:00,-0.0050000000000000044,15,-0.13529173837449002
2008-05-23 16:00:00,,2,-0.4465420291116581
2008-05-24 16:00:00,-0.48,4,-0.3975994296508822
2008-05-27 16:00:00,0.05500000000000002,4,-0.39042886481964895
2008-05-28 16:00:00,-0.07629629629629638,40,0.4475043890460945
2008-05-29 16:00:00,0.15083333333333335,31,0.2173887983102417
2008-05-30 16:00:00,0.39,14,-0.17987659864235725
2008-05-31 16:00:00,0.52,11,-0.24249960545164925
2008-06-03 16:00:00,0.2275,9,-0.2867969009958729
2008-06-04 16:00:00,,4,-0.395425550368094
2008-06-05 16:00:00,-0.010000000000000009,3,-0.6552597374249435
2008-06-06 16:00:00,,3,-0.6113231014001697
2008-06-07 16:00:00,-0.3357499999999999,99,3.7982483736359516
2008-06-10 16:00:00,-0.2731818181818182,64,1.9694357153764155
2008-06-11 16:00:00,0.011666666666666678,11,-0.29133626151184505
2008-06-12 16:00:00,0.4076923076923077,15,-0.13723889036047296
2008-06-13 16:00:00,0.62,6,-0.512872838774714
2008-06-14 16:00:00,0.47,2,-0.6559436206947565
2008-06-17 16:00:00,0.015,21,0.15423615367545335
2008-06-18 16:00:00,0.21888888888888888,18,0.004277619753240284
2008-06-19 16:00:00,,11,-0.3031935949169576
2008-06-20 16:00:00,,8,-0.4427144566559157
2008-06-21 16:00:00,,1,-0.7082866826257165
2008-06-24 16:00:00,0.33666666666666667,19,0.05417435385721684
2008-06-25 16:00:00,-0.009999999999999953,25,0.28578870907281545
2008-06-26 16:00:00,0.5533333333333333,11,-0.31126126691430667
2008-06-27 16:00:00,0.5,3,-0.6442156290390942
2008-06-28 16:00:00,0.41,6,-0.521835038691275
2008-07-01 16:00:00,,7,-0.4301024567468527
2008-07-03 16:00:00,-0.22249999999999998,4,-0.5678721135233968
2008-07-04 16:00:00,-0.48,2,-0.639215277523715
2008-07-08 16:00:00,,13,-0.1277770779962099
2008-07-09 16:00:00,,3,-0.6107884962133792
2008-07-10 16:00:00,0.18000000000000002,7,-0.4227793467053301
2008-07-11 16:00:00,,2,-0.6156102315579208
2008-07-12 16:00:00,0.17333333333333334,4,-0.4758578487366793
2008-07-15 16:00:00,0.32666666666666666,10,-0.16962606498574642
2008-07-16 16:00:00,0.52,6,-0.36012751307470814
2008-07-17 16:00:00,0.4918181818181818,22,0.4139515790160562
2008-07-18 16:00:00,-0.51,6,-0.384717066999434
2008-07-19 16:00:00,,2,-0.5814940341088024
2008-07-22 16:00:00,0.4206666666666667,24,0.47759339340570495
2008-07-23 16:00:00,0.384,18,0.5141387941754446
2008-07-24 16:00:00,0.5026470588235302,243,5.2194400380865815
2008-07-25 16:00:00,0.3846153846153845,32,0.315365050467969
2008-07-26 16:00:00,0.18,10,-0.18958054520348389
2008-07-29 16:00:00,-0.11000000000000001,12,-0.14811771816588828
2008-07-30 16:00:00,0.52,17,-0.0440843409342691
2008-07-31 16:00:00,0.544,11,-0.1754749396839224
2008-08-01 16:00:00,0.62,18,-0.013141295042408279
2008-08-02 16:00:00,0.0,4,-0.3319259776369685
2008-08-05 16:00:00,0.5,7,-0.26162885073030884
2008-08-06 16:00:00,-0.17666666666666667,10,-0.1995461310795541
2008-08-07 16:00:00,0.48,6,-0.2819036431339791
2008-08-08 16:00:00,,3,-0.33390631468595333
2008-08-09 16:00:00,-0.51,2,-0.349475009328127
2008-08-12 16:00:00,0.2656603773584907,80,1.3491133168129812
2008-08-13 16:00:00,0.44,8,-0.26337561219869726
2008-08-14 16:00:00,-0.11400000000000002,11,-0.19935975185913352
2008-08-15 16:00:00,0.65,3,-0.3777058119201556
2008-08-16 16:00:00,,3,-0.37856607882792703
2008-08-19 16:00:00,,18,-0.046312043106862565
2008-08-20 16:00:00,-0.49000000000000005,9,-0.25284776380396423
2008-08-21 16:00:00,-0.020000000000000018,7,-0.29773198223070346
2008-08-22 16:00:00,0.11999999999999998,8,-0.28022736992680125
2008-08-23 16:00:00,,2,-0.41334659144874997
2008-08-26 16:00:00,0.18750000000000003,28,0.1573352233849578
2008-08-27 16:00:00,0.04500000000000001,7,-0.3154994575990369
2008-08-28 16:00:00,-0.03833333333333333,10,-0.23881886047203874
2008-08-29 16:00:00,0.23,6,-0.32865667632358936
2008-08-30 16:00:00,,3,-0.39690901134126816
2008-09-02 16:00:00,,3,-0.3802362353238914
2008-09-03 16:00:00,-0.065,2,-0.3896486795573826
2008-09-04 16:00:00,0.41,6,-0.3731313449982979
2008-09-05 16:00:00,0.17666666666666667,16,0.3484831933011977
2008-09-09 16:00:00,0.43,15,0.2668540167200291
2008-09-11 16:00:00,0.42,24,0.8542467940084354
2008-09-12 16:00:00,0.5075000000000001,18,0.4392966469941537
2008-09-13 16:00:00,0.53,6,-0.3720339933157244
2008-09-16 16:00:00,0.528,18,0.44963617597053807
2008-09-17 16:00:00,0.18666666666666668,4,-0.5089790215301014
2008-09-18 16:00:00,0.52,6,-0.3694580154856721
2008-09-19 16:00:00,0.18000000000000002,8,-0.22788645721948397
2008-09-23 16:00:00,-0.042499999999999996,21,0.6238039594318645
2008-09-24 16:00:00,0.21166666666666667,15,0.1893793976047305
2008-09-25 16:00:00,0.49,3,-0.6353084777339906
2008-09-26 16:00:00,,2,-1.0714973499139466
2008-09-27 16:00:00,0.08500000000000002,2,-1.0248035417624932
2008-09-30 16:00:00,-0.27749999999999997,14,0.6049701516358773
2008-10-01 16:00:00,-0.3325,9,-0.1061288597656146
2008-10-02 16:00:00,0.4,13,0.40667282884395056
2008-10-03 16:00:00,-0.23249999999999998,6,-0.5279587426090695
2008-10-04 16:00:00,-0.49666666666666665,4,-0.7810605456128391
2008-10-07 16:00:00,0.24833333333333332,11,0.1885184757159736
2008-10-08 16:00:00,0.11249999999999999,6,-0.5071619557735625
2008-10-09 16:00:00,-0.62,10,0.019179900472116932
2008-10-10 16:00:00,-0.17600000000000002,13,0.5967696710892691
2008-10-11 16:00:00,-0.312,7,-0.38872152887466166
2008-10-14 16:00:00,-0.03666666666666666,13,0.5769997601648866
2008-10-15 16:00:00,0.0,10,0.06569228410153001
2008-10-16 16:00:00,-0.16999999999999998,4,-0.9304748220574979
2008-10-17 16:00:00,0.51,7,-0.4652819865701259
2008-10-21 16:00:00,-0.08714285714285715,13,0.4952930611231478
2008-10-22 16:00:00,-0.20285714285714285,12,0.29017996738697266
2008-10-23 16:00:00,0.014636871508379914,222,5.23919248993562
2008-10-24 16:00:00,-0.01200000000000001,45,0.6799587067981587
2008-10-25 16:00:00,0.0025000000000000022,9,-0.22062637363787588
2008-10-28 16:00:00,0.376,17,-0.016906166795004198
2008-10-29 16:00:00,,12,-0.148948107535646
2008-10-30 16:00:00,-0.06,10,-0.1928275350930134
2008-10-31 16:00:00,0.52,15,-0.07542310308584711
2008-11-01 16:00:00,,2,-0.4020411246191771
2008-11-04 16:00:00,,22,0.09404047081659472
2008-11-05 16:00:00,0.505,7,-0.27499518720551397
2008-11-06 16:00:00,-0.23199999999999998,13,-0.12097745514655199
2008-11-07 16:00:00,-0.19333333333333333,4,-0.3503535922783431
2008-11-08 16:00:00,,2,-0.40112947521723347
2008-11-11 16:00:00,0.1725,12,-0.15609363934803647
2008-11-12 16:00:00,,4,-0.350509433822733
2008-11-13 16:00:00,-0.8,9,-0.22351326214782974
2008-11-14 16:00:00,,2,-0.39102803195452795
2008-11-15 16:00:00,,1,-0.4115115271070078
2008-11-18 16:00:00,0.48142857142857143,22,0.1047546034411719
2008-11-19 16:00:00,0.01272727272727278,19,0.02197635994561303
2008-11-20 16:00:00,-0.1957142857142857,13,-0.13626956931905582
2008-11-21 16:00:00,0.47,14,-0.11432873185806498
2008-11-22 16:00:00,,1,-0.4331438350092915
2008-11-25 16:00:00,0.21799999999999997,15,-0.08538722006916784
2008-11-26 16:00:00,-0.19,8,-0.2584748889445781
2008-11-27 16:00:00,0.18,8,-0.2566813301990691
2008-11-28 16:00:00,0.0,7,-0.2847846142300609
2008-11-29 16:00:00,0.49,2,-0.406703343880015
2008-12-02 16:00:00,0.2666666666666667,45,0.6500131358064098
2008-12-03 16:00:00,0.5542857142857144,24,0.11228366342928935
2008-12-04 16:00:00,0.4947368421052632,47,2.6347832485159293
2008-12-05 16:00:00,0.48666666666666664,17,0.37799662649894533
2008-12-06 16:00:00,-0.15,9,-0.33632770704236886
2008-12-09 16:00:00,-0.26,14,0.11932830279129426
2008-12-10 16:00:00,-0.42,16,0.285988002161264
2008-12-11 16:00:00,,4,-0.7614537748353928
2008-12-12 16:00:00,,2,-0.8881294298616399
2008-12-13 16:00:00,0.23,9,-0.3007960218957309
2008-12-16 16:00:00,0.3675,21,0.7656722417219364
2008-12-17 16:00:00,-0.24,10,-0.21946402593384035
2008-12-18 16:00:00,0.49,5,-0.6359850386888607
2008-12-19 16:00:00,-0.628,9,-0.29972287617130905
2008-12-20 16:00:00,-0.51,8,-0.4116259344204754
2008-12-23 16:00:00,0.025000000000000022,9,-0.3119468659900624
2008-12-24 16:00:00,,4,-0.7618702303988062
2008-12-25 16:00:00,0.52,2,-0.9087567551282204
2008-12-26 16:00:00,0.3036363636363637,51,2.829273308065867
2008-12-27 16:00:00,0.4606451612903228,50,2.387498403186213
2008-12-30 16:00:00,0.3304761904761905,36,1.3457029129706424
2008-12-31 16:00:00,0.0,11,-0.31538701437575856
2009-01-01 16:00:00,0.435,5,-0.6944725615881271
2009-01-02 16:00:00,-0.51,10,-0.3520595901163954
2009-01-03 16:00:00,-0.016666666666666673,8,-0.506333555059386
2009-01-06 16:00:00,0.5700000000000001,51,2.112022661433008
2009-01-07 16:00:00,,18,0.05782206968531078
2009-01-08 16:00:00,0.52,14,-0.20337559555272722
2009-01-09 16:00:00,0.46499999999999997,27,0.5653785672271319
2009-01-10 16:00:00,0.17333333333333334,22,0.2156724287306939
2009-01-13 16:00:00,-0.3283333333333333,48,1.8374106044680347
2009-01-14 16:00:00,0.1651724137931034,57,2.1383256120847838
2009-01-15 16:00:00,,14,-0.2823727834051741
2009-01-16 16:00:00,0.46999999999999986,13,-0.3338381852550801
2009-01-17 16:00:00,0.0,5,-0.8010526186764313
2009-01-20 16:00:00,0.52,15,-0.20682345432890717
2009-01-21 16:00:00,0.41,7,-0.6612495969526543
2009-01-22 16:00:00,-0.07000000000000003,2,-0.9499136477367054
2009-01-23 16:00:00,0.03833333333333334,8,-0.6135699381200741
2009-01-24 16:00:00,-0.31,6,-0.723901654428005
2009-01-27 16:00:00,-0.03249999999999997,17,-0.06331860278209406
2009-01-28 16:00:00,0.23279999999999998,47,1.5762113551777484
2009-01-29 16:00:00,0.26083333333333336,21,0.0671795227252536
2009-01-30 16:00:00,0.41094594594594563,270,4.952402414684771
2009-01-31 16:00:00,0.4289285714285716,61,0.6272006964839225
2009-02-03 16:00:00,0.2933333333333333,40,0.17756104262905492
2009-02-04 16:00:00,0.4699999999999999,57,0.4903048328758681
2009-02-05 16:00:00,0.020000000000000018,26,-0.16317935755724472
2009-02-06 16:00:00,0.23500000000000001,36,0.053821720050878805
2009-02-07 16:00:00,0.4824999999999998,37,0.08365862502682599
2009-02-10 16:00:00,0.35290598290598313,399,4.2944043242511905
2009-02-11 16:00:00,0.42058823529411754,41,-0.06165975977620027
2009-02-12 16:00:00,0.3138888888888889,34,-0.15925088350189878
2009-02-13 16:00:00,0.35875,44,-0.05109598269607181
2009-02-14 16:00:00,0.438125,38,-0.13748730745789023
2009-02-17 16:00:00,0.21058823529411766,33,-0.19153769847056187
2009-02-18 16:00:00,0.6483333333333333,19,-0.36426594198950923
2009-02-19 16:00:00,-0.29833333333333334,22,-0.3310541089324374
2009-02-20 16:00:00,0.26571428571428574,18,-0.37618149626534453
2009-02-21 16:00:00,-0.10999999999999999,17,-0.3861451126328193
2009-02-24 16:00:00,0.4007407407407405,62,0.16143365767135778
2009-02-25 16:00:00,0.26,39,-0.1138989138899404
2009-02-26 16:00:00,0.49666666666666665,34,-0.18402159369510387
2009-02-27 16:00:00,0.020000000000000018,20,-0.3598467630472714
2009-02-28 16:00:00,0.13153846153846155,79,0.3387461064777374
2009-03-03 16:00:00,0.3919354838709676,137,0.9921548709859075
2009-03-04 16:00:00,0.48631067961165114,172,1.3179312664457452
2009-03-05 16:00:00,0.48150000000000037,137,0.8447318139893986
2009-03-06 16:00:00,0.34038461538461545,94,0.3033673966369836
2009-03-07 16:00:00,0.398,37,-0.3916959796130203
2009-03-10 16:00:00,0.5226086956521738,86,0.17054595288737895
2009-03-11 16:00:00,0.37714285714285717,21,-0.6022237699343692
2009-03-12 16:00:00,0.362,27,-0.5331661394296948
2009-03-13 16:00:00,0.5114285714285715,27,-0.4863300142776848
2009-03-14 16:00:00,-0.52,11,-0.6737351429652269
2009-03-17 16:00:00,-0.4640000000000001,49,-0.17059789019804356
2009-03-18 16:00:00,-0.4357627118644066,90,0.3617550844796682
2009-03-19 16:00:00,0.030909090909090896,30,-0.4403497191843494
2009-03-20 16:00:00,0.29333333333333333,43,-0.27026667434612717
2009-03-21 16:00:00,-0.17333333333333334,12,-0.6692848770866499
2009-03-24 16:00:00,0.3325,55,0.10073540563964888
2009-03-25 16:00:00,0.29333333333333333,12,-0.9269487675876172
2009-03-26 16:00:00,,13,-0.8756275326090394
2009-03-27 16:00:00,-0.34157894736842104,41,-0.19709733914395686
2009-03-28 16:00:00,-0.40571428571428564,32,-0.4087873954168201
2009-03-31 16:00:00,0.10900000000000001,47,-0.05877940385813122
2009-04-01 16:00:00,0.46142857142857147,26,-0.5738807058392771
2009-04-02 16:00:00,0.03999999999999997,26,-0.5783220697810794
2009-04-03 16:00:00,0.12714285714285714,29,-0.5174121578998567
2009-04-04 16:00:00,0.305,14,-0.879757213743947
2009-04-07 16:00:00,0.12625,35,-0.3453472655760357
2009-04-08 16:00:00,0.2657142857142857,28,-0.5052906042386617
2009-04-09 16:00:00,0.5199999999999999,32,-0.40623921553485326
2009-04-10 16:00:00,0.61,16,-0.7894724225922433
2009-04-11 16:00:00,0.32499999999999996,38,-0.22559145706227268
2009-04-14 16:00:00,0.208125,204,3.2653773570459235
2009-04-15 16:00:00,-0.5,62,0.3913675010446306
2009-04-16 16:00:00,0.09250000000000001,44,0.03453773355724126
2009-04-17 16:00:00,0.0,7,-0.8890002272012335
2009-04-18 16:00:00,-0.62,3,-0.9510712714120743
2009-04-21 16:00:00,0.43374999999999986,56,0.5011208853036991
2009-04-22 16:00:00,0.43111111111111106,80,1.0840238326732368
2009-04-23 16:00:00,0.3207142857142858,57,0.4389067175149005
2009-04-24 16:00:00,0.4145595854922283,245,3.7451729749432987
2009-04-25 16:00:00,0.40071428571428575,22,-0.5012759578862317
2009-04-28 16:00:00,0.4103333333333332,102,0.9747882302557678
2009-04-29 16:00:00,0.48333333333333334,25,-0.4318537001905226
2009-04-30 16:00:00,0.46,35,-0.24637821318976338
2009-05-01 16:00:00,0.256,20,-0.5130976862882491
2009-05-02 16:00:00,,10,-0.6994022023339215
2009-05-05 16:00:00,0.3786206896551723,155,1.8420933979972793
2009-05-06 16:00:00,0.36935064935064915,160,1.7537206952775064
2009-05-07 16:00:00,0.399166666666667,235,2.553118121424107
2009-05-08 16:00:00,0.36187499999999995,45,-0.2671414507205455
2009-05-09 16:00:00,0.52,13,-0.7284482058798527
2009-05-12 16:00:00,0.485,58,-0.06990250481863881
2009-05-13 16:00:00,0.51,6,-0.8222811726401688
2009-05-14 16:00:00,0.2625,32,-0.44455159234187386
2009-05-15 16:00:00,0.3933333333333333,40,-0.3331974464835927
2009-05-16 16:00:00,0.52,10,-0.7717150421668919
2009-05-19 16:00:00,-0.06416666666666665,33,-0.43246699065436167
2009-05-20 16:00:00,-0.3428571428571429,25,-0.5481034344140335
2009-05-21 16:00:00,-0.14125000000000001,12,-0.7248759587416653
2009-05-22 16:00:00,0.09000000000000001,24,-0.5549949575282277
2009-05-23 16:00:00,-0.48,10,-0.7404589599780319
2009-05-26 16:00:00,0.52,16,-0.6072879259941305
2009-05-27 16:00:00,0.485,24,-0.4603556950712411
2009-05-28 16:00:00,0.3466666666666667,17,-0.5528340551392641
2009-05-29 16:00:00,0.0,21,-0.500182044528388
2009-05-30 16:00:00,,4,-0.7664670918444206
2009-06-02 16:00:00,0.503125,58,0.07601688296374946
2009-06-03 16:00:00,0.3416666666666666,23,-0.4408576118769707
2009-06-04 16:00:00,-0.11750000000000001,9,-0.6300636865661162
2009-06-05 16:00:00,-0.49,7,-0.6510773770529691
2009-06-06 16:00:00,-0.16,8,-0.6207721718029892
2009-06-09 16:00:00,0.265,20,-0.3530036536391769
2009-06-10 16:00:00,,2,-0.6770419635149095
2009-06-11 16:00:00,0.3466666666666667,35,-0.051788657656924066
2009-06-12 16:00:00,0.17750000000000002,27,-0.20804505889886396
2009-06-13 16:00:00,0.2572222222222222,33,-0.10929210281526036
2009-06-16 16:00:00,0.37,35,0.005597352190826589
2009-06-17 16:00:00,0.2044444444444445,28,-0.05642327577054577
2009-06-18 16:00:00,0.165,16,-0.47669813346409945
2009-06-19 16:00:00,0.012500000000000011,18,-0.29148118781253296
2009-06-20 16:00:00,,3,-1.295113448823308
2009-06-23 16:00:00,0.4766666666666666,30,0.7068704617189001
2009-06-24 16:00:00,,21,-0.029072358886453334
2009-06-25 16:00:00,0.54,9,-0.9175352314390866
2009-06-26 16:00:00,-0.10666666666666667,29,0.7178307000158586
2009-06-27 16:00:00,0.038,20,-0.04699005842962227
2009-06-30 16:00:00,0.07599999999999998,64,2.968292749514318
2009-07-01 16:00:00,-0.05076923076923076,41,1.2827451404122419
2009-07-02 16:00:00,0.08700000000000001,17,-0.3625840121810649
2009-07-03 16:00:00,-0.284,9,-0.8641414402411505
2009-07-04 16:00:00,-0.48,3,-1.2330280361912613
2009-07-07 16:00:00,0.385,48,1.608888295690656
2009-07-08 16:00:00,0.5881818181818183,20,-0.15851340298418037
2009-07-09 16:00:00,-0.38855555555555593,110,3.7678364277683354
2009-07-10 16:00:00,-0.06699999999999999,40,0.6109346213148207
2009-07-11 16:00:00,0.07500000000000001,17,-0.43515683477699224
2009-07-14 16:00:00,0.42560000000000003,42,0.7338840690410864
2009-07-15 16:00:00,0.30100000000000005,27,0.03393102872278248
2009-07-16 16:00:00,-0.24466666666666662,47,0.897947944055976
2009-07-17 16:00:00,-0.077,23,-0.23730549495980816
2009-07-18 16:00:00,-0.086,71,1.8243511140634714
2009-07-21 16:00:00,-0.022222222222222223,99,2.589389515538719
2009-07-22 16:00:00,0.31,34,0.005355768668430074
2009-07-23 16:00:00,0.5252027027027023,226,4.318127487620376
2009-07-24 16:00:00,-0.0229946524064171,279,3.7681319239969624
2009-07-25 16:00:00,-0.25487179487179484,83,0.5327841961556322
2009-07-28 16:00:00,-0.3623076923076922,64,0.20753612109185612
2009-07-29 16:00:00,0.20000000000000004,16,-0.5664724934050307
2009-07-30 16:00:00,0.95,15,-0.5819905242394281
2009-07-31 16:00:00,-0.33166666666666667,22,-0.4709947303051891
2009-08-01 16:00:00,-0.5199999999999998,39,-0.21626911948962876
2009-08-04 16:00:00,0.11166666666666665,35,-0.284970638808951
2009-08-05 16:00:00,0.142,32,-0.341232112827625
2009-08-06 16:00:00,0.3055555555555556,26,-0.4520436726189702
2009-08-07 16:00:00,-0.19714285714285712,26,-0.45005685057441136
2009-08-08 16:00:00,0.11714285714285715,14,-0.6442236710683146
2009-08-11 16:00:00,-0.27,29,-0.37621579296236335
2009-08-12 16:00:00,-0.51,8,-0.6988117047968871
2009-08-13 16:00:00,0.022000000000000016,17,-0.5515211815375901
2009-08-14 16:00:00,-0.48,10,-0.6668799019962669
2009-08-15 16:00:00,0.52,3,-0.7814828311445615
2009-08-18 16:00:00,0.52,9,-0.6568775568476373
2009-08-19 16:00:00,-0.49000000000000005,20,-0.4781722033771342
2009-08-20 16:00:00,,4,-0.6869180301205317
2009-08-21 16:00:00,-0.23166666666666666,22,-0.38105845869183513
2009-08-22 16:00:00,0.04000000000000001,15,-0.49418253005348595
2009-08-25 16:00:00,0.21399999999999997,25,-0.32088888566024815
2009-08-26 16:00:00,0.5111111111111111,43,-0.03594853321758969
2009-08-27 16:00:00,0.09833333333333334,35,-0.16006365283750945
2009-08-28 16:00:00,,4,-0.652519176479637
2009-08-29 16:00:00,-0.11,8,-0.5522789324348739
2009-09-01 16:00:00,0.262,26,-0.22425504262409737
2009-09-02 16:00:00,0.0,19,-0.3305782014720299
2009-09-03 16:00:00,0.14181818181818182,58,0.49081319410317276
2009-09-04 16:00:00,0.17,48,1.1796301849070616
2009-09-05 16:00:00,-0.413,45,1.2886463545047195
