End of Month,Calendar Date,PERMNO,GVKEY,Point-in-time CUSIP,Point-in-time Ticker,Point-in-time Name,Last Known CUSIP,Last Known Ticker,Last Known Name,One-Week Daily Price Trend,One-Month Daily Price Trend,Three-Month Daily Price Trend,Nine-Month Daily Price Trend,Nine-Month Daily Return Skewness,Nine-Month Share of Days Outperforming,Average Daily Share Turnover,One-Month Change in Average Daily Share Turnover,Stochastic Oscillator,Relative Strength Index,Bollinger Band,MACD Signal,Technical Indicator,Earnings Revision,Three-Month Smoothed Earnings Revision,Estimate Dispersion,Share of Estimates Rising,Three-Month Smoothed Dollar Volume,Arbitrage Risk,One-Month Change in Arbitrage Risk,Short Pressure,One-Month Change in Short Pressure,Daily Media Sentiment Indicator,Sector ETF Flows-to-Market Capitalization,Sector ETF Equivalent Volume,Downside Risk (Measured Over the Trailing Three Months),Downside Risk (Measured Over the Trailing Six Months),Downside Risk (Measured Over the Trailing Nine Months),Downside Risk (Measured Over the Trailing Twelve Months),Change in Downside Risk (Measured Over the Trailing Twelve Months),Interaction of Supernovas and Nine-Month Price Trend,Interaction of Earnings Growth Stability and Arbitrage Risk
200301,20030102,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,5,1,1,2,5,5,4,2,2,2,3,3,1,1,1,5,4,4,.,.,2,4,.,4,4,4,4,2,4,3
200301,20030103,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,1,5,2,1,3,5,5,4,2,2,1,2,3,1,1,1,5,4,4,.,.,1,4,.,4,4,4,4,2,4,3
200301,20030106,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,5,1,1,3,5,5,2,1,2,1,1,3,1,1,1,5,4,3,.,.,1,4,.,4,4,4,4,2,4,3
200301,20030107,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,5,2,1,3,5,5,1,1,2,2,1,3,1,1,1,5,4,3,.,.,1,4,.,4,4,4,4,3,4,3
200301,20030108,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,5,2,1,3,5,5,1,1,3,4,1,3,1,1,1,5,4,3,.,.,3,4,.,4,4,4,4,3,4,3
200301,20030109,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,5,2,1,3,5,5,1,1,2,2,1,3,1,1,1,5,4,3,.,.,2,4,.,4,4,4,4,3,4,3
200301,20030110,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,5,5,2,1,2,5,5,1,1,1,2,1,3,1,1,1,5,4,4,.,.,2,4,.,4,4,4,4,2,4,3
200301,20030113,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,5,5,2,1,3,5,5,1,1,3,5,1,3,1,1,1,5,4,4,.,.,1,4,.,4,4,4,4,2,4,3
200301,20030114,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,5,5,2,1,3,5,5,1,1,1,4,1,3,1,1,1,5,4,4,.,.,1,4,.,4,4,4,4,2,4,3
200301,20030115,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,5,5,2,1,3,5,5,1,1,1,5,1,3,1,1,1,5,4,4,.,.,2,4,.,4,4,4,4,3,4,3
200301,20030116,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,5,5,3,1,3,5,4,1,1,3,5,1,3,1,1,1,5,4,3,.,.,2,4,.,4,4,4,4,3,4,3
200301,20030117,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,5,5,3,1,3,5,4,2,2,3,5,3,3,1,1,1,5,4,3,.,.,2,4,.,4,4,4,4,4,4,3
200301,20030121,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,5,3,1,3,5,4,2,2,3,5,4,3,1,1,1,5,4,3,.,.,1,4,.,4,4,4,4,4,4,3
200301,20030122,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,5,2,1,2,5,4,4,2,3,5,5,3,1,1,1,5,4,3,.,.,1,3,.,4,4,4,4,4,4,3
200301,20030123,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,5,3,1,2,5,3,5,3,3,5,5,3,1,1,1,5,4,4,.,.,1,3,.,4,4,4,4,3,4,3
200301,20030124,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,5,3,1,2,5,2,5,4,3,5,5,3,1,1,1,5,4,4,.,.,1,3,.,4,4,4,4,2,4,3
200301,20030127,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,5,3,1,2,5,2,5,4,4,3,5,3,1,1,1,5,4,4,.,.,1,3,.,4,4,4,4,1,4,3
200301,20030128,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,5,2,1,2,5,1,5,5,3,2,5,3,1,1,1,5,4,4,.,.,4,3,.,4,4,4,4,2,4,3
200301,20030129,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,5,2,1,3,5,1,5,5,3,3,5,3,1,1,1,5,4,3,.,.,3,3,.,4,4,4,4,2,4,3
200301,20030130,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,4,3,1,2,5,1,5,5,3,3,5,3,1,1,1,5,4,3,.,.,1,3,.,4,4,4,4,3,4,3
200301,20030131,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,4,3,1,2,5,1,5,5,3,3,5,3,1,1,1,5,4,3,.,.,3,3,.,4,4,4,4,3,4,3
200302,20030203,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,3,3,1,2,5,1,5,4,3,1,3,3,1,1,2,4,4,3,.,.,1,3,.,4,4,4,4,2,4,3
200302,20030204,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,4,3,1,2,5,1,4,4,1,1,1,3,1,1,2,4,4,3,.,.,1,3,.,4,4,4,4,3,4,3
200302,20030205,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,3,4,3,1,2,5,1,1,4,1,1,1,3,1,1,2,4,4,3,.,.,2,4,.,4,4,4,4,3,4,3
200302,20030206,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,3,3,1,2,5,1,1,4,1,1,1,3,1,1,2,4,4,3,.,.,2,4,.,4,4,4,4,3,4,3
200302,20030207,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,3,4,3,1,2,5,1,2,4,3,2,1,3,1,1,2,4,4,3,.,.,4,4,.,4,4,4,4,2,4,3
200302,20030210,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,2,4,3,1,2,5,1,1,3,3,2,1,3,1,1,2,4,4,3,.,.,4,4,.,4,4,4,4,2,4,3
200302,20030211,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,4,2,1,2,5,1,1,2,1,1,1,3,1,1,2,4,4,2,.,.,1,4,.,4,4,4,4,3,4,3
200302,20030212,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,4,2,1,2,5,1,1,1,1,1,1,3,1,1,2,4,4,2,.,.,1,4,.,4,4,4,4,3,4,4
200302,20030213,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,3,5,2,1,2,5,1,2,1,1,3,2,3,1,1,2,4,4,2,.,.,2,4,.,4,4,4,4,4,4,4
200302,20030214,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,5,3,1,2,5,1,1,1,1,2,1,3,1,1,2,4,4,2,.,.,4,4,.,4,4,4,4,3,4,4
200302,20030218,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,3,5,3,1,2,5,1,1,1,3,4,2,3,1,1,2,4,4,2,.,.,5,4,.,4,4,4,4,3,4,4
200302,20030219,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,4,5,3,1,2,5,1,1,1,3,5,2,3,1,1,2,4,4,3,.,.,1,4,.,4,4,4,4,3,4,4
200302,20030220,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,4,3,1,2,5,1,2,1,3,5,3,3,1,1,2,4,4,3,.,.,4,3,.,4,4,4,4,3,4,3
200302,20030221,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,4,4,3,1,2,5,1,2,1,3,5,4,3,1,1,2,4,4,3,.,.,4,3,.,4,4,4,4,3,4,3
200302,20030224,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,3,2,1,2,5,1,3,2,3,4,3,3,1,1,2,4,4,3,.,.,3,3,.,4,4,4,4,3,4,3
200302,20030225,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,2,3,1,2,5,1,3,3,3,5,4,3,1,1,2,4,4,2,.,.,4,3,.,4,4,4,4,4,4,4
200302,20030226,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,2,3,1,2,5,1,4,4,3,5,5,3,1,1,2,4,4,2,.,.,3,3,.,4,4,4,4,4,4,3
200302,20030227,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,1,3,1,2,5,1,5,3,3,5,5,3,1,1,2,4,4,1,.,.,3,3,.,3,4,4,4,4,5,3
200302,20030228,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,2,3,1,2,5,1,5,3,3,5,5,3,1,1,2,4,4,1,.,.,3,3,.,3,4,4,4,4,4,3
200303,20030303,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,2,3,1,2,5,1,5,4,3,4,5,1,1,1,1,4,4,1,.,.,2,3,.,3,4,4,4,3,4,3
200303,20030304,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,2,3,1,2,5,1,5,4,3,2,5,1,1,1,1,4,3,1,.,.,1,3,.,3,4,4,4,2,4,3
200303,20030305,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,3,1,3,1,2,5,1,5,5,3,5,5,1,1,1,1,4,3,1,.,.,2,3,.,2,4,4,4,3,4,3
200303,20030306,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,2,3,1,2,5,1,5,5,3,4,5,1,1,1,1,4,3,1,.,.,3,3,.,2,4,4,4,3,4,3
200303,20030307,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,2,3,1,2,5,1,5,5,3,3,5,1,1,1,1,4,3,1,.,.,5,3,.,3,4,4,4,3,3,2
200303,20030310,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,2,3,1,2,5,1,5,5,3,2,5,1,1,1,1,4,3,1,.,.,1,3,.,3,4,4,4,2,3,2
200303,20030311,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,2,3,1,2,5,1,5,5,3,2,5,1,1,1,1,4,3,1,.,.,2,4,.,2,4,4,4,2,3,2
200303,20030312,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,2,3,1,2,5,1,5,5,3,1,5,1,1,1,1,4,3,1,.,.,4,4,.,2,4,4,4,2,3,2
200303,20030313,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,3,3,1,2,5,1,5,5,3,2,4,1,1,1,1,4,3,1,.,.,4,4,.,2,4,4,4,2,2,2
200303,20030314,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,3,3,1,2,5,1,5,5,3,1,3,1,1,1,1,4,3,1,.,.,4,4,.,2,4,4,4,1,2,2
200303,20030317,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,1,3,3,1,2,5,1,4,5,5,1,3,1,1,1,1,4,3,1,.,.,1,4,1,2,4,4,4,1,2,3
200303,20030318,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,1,3,3,1,2,5,1,3,4,5,2,2,1,1,1,1,4,3,1,.,.,1,4,1,3,4,4,4,1,2,2
200303,20030319,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,3,3,1,2,5,1,5,4,5,3,4,1,1,1,1,4,3,1,.,.,4,3,2,3,4,4,4,1,3,2
200303,20030320,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,3,3,1,2,5,1,5,4,5,3,4,1,1,1,1,4,3,1,.,.,1,3,1,3,4,4,4,1,2,2
200303,20030321,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,1,2,3,1,2,5,1,3,3,2,1,2,1,1,1,1,4,3,1,.,.,5,3,1,3,3,4,4,1,2,2
200303,20030324,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,2,3,4,1,2,5,1,4,5,3,4,5,1,1,1,1,4,3,1,.,.,2,3,1,2,3,4,4,1,3,2
200303,20030325,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,1,2,3,1,2,5,1,5,4,5,4,4,1,1,1,1,4,3,1,.,.,2,4,2,2,3,4,4,1,3,2
200303,20030326,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,1,3,3,1,2,5,1,5,4,3,4,5,1,1,1,1,4,3,1,.,.,2,4,2,2,3,4,4,1,3,2
200303,20030327,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,2,3,3,1,2,5,1,5,4,3,4,5,1,1,1,1,4,3,1,.,.,5,4,2,2,3,4,4,1,3,2
200303,20030328,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,2,2,1,2,5,1,5,5,5,5,5,1,1,1,1,4,3,1,.,.,1,4,2,2,4,4,4,1,3,2
200303,20030331,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,2,2,1,2,5,1,5,5,5,5,5,1,1,1,1,4,3,2,.,.,3,4,2,2,4,4,4,1,3,3
200304,20030401,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,1,2,1,2,5,1,5,5,5,5,5,2,1,1,1,4,3,1,.,.,2,4,2,2,4,4,4,1,3,3
200304,20030402,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,2,2,1,2,5,1,5,5,5,2,5,2,1,1,1,4,3,2,.,.,3,3,2,2,4,4,4,2,3,3
200304,20030403,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,2,2,1,2,5,1,5,5,5,3,5,2,1,1,1,4,3,2,.,.,4,3,2,2,4,4,4,2,3,2
200304,20030404,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,1,2,1,2,5,1,5,5,3,1,4,2,1,1,1,4,3,3,.,.,3,3,2,2,4,4,4,1,3,3
200304,20030407,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,1,2,1,2,5,1,4,5,3,1,4,2,1,1,1,4,3,4,.,.,4,3,2,2,4,4,4,2,3,3
200304,20030408,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,1,2,1,2,5,1,4,5,3,2,3,2,1,1,1,4,3,4,.,.,3,3,2,3,4,4,4,2,3,3
200304,20030409,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,2,1,2,1,2,5,1,4,5,3,1,3,2,1,1,1,4,3,4,.,.,4,3,2,2,4,4,4,2,3,3
200304,20030410,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,1,2,1,2,5,1,3,5,3,1,3,2,1,1,1,4,3,4,.,.,5,3,2,2,4,4,4,3,3,3
200304,20030411,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,2,1,3,1,2,5,1,4,5,3,5,4,2,1,1,1,4,3,4,.,.,5,3,2,3,4,4,4,3,3,2
200304,20030414,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,1,1,2,1,2,5,1,4,5,3,4,4,2,1,1,1,4,3,4,.,.,5,3,2,3,4,4,4,3,3,3
200304,20030415,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,1,1,2,1,2,5,1,4,5,2,2,4,2,1,1,1,4,3,4,.,.,4,3,2,3,4,4,4,3,3,2
200304,20030416,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,1,1,3,1,2,5,1,2,3,3,1,1,2,1,1,1,4,3,5,.,.,1,3,2,3,4,4,4,4,3,3
200304,20030417,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,1,3,1,2,5,1,2,3,2,2,2,2,1,1,1,4,3,5,.,.,1,3,2,3,4,4,4,3,3,3
200304,20030421,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,1,3,1,2,5,1,1,1,2,2,1,2,1,1,1,4,3,5,.,.,4,3,2,3,4,4,4,3,3,3
200304,20030422,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,2,3,1,2,5,1,2,2,2,3,2,2,1,1,1,4,3,4,.,.,5,3,2,3,4,4,4,4,3,3
200304,20030423,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,2,2,3,1,2,5,1,2,2,2,3,2,2,1,1,1,4,3,4,.,.,1,3,2,3,4,4,4,4,3,3
200304,20030424,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,2,3,1,2,5,1,3,1,2,4,4,2,1,1,1,4,3,4,.,.,1,3,2,3,4,4,4,4,3,3
200304,20030425,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,2,2,4,1,2,5,1,3,2,3,5,4,2,1,1,1,4,3,4,.,.,1,3,2,3,4,4,4,4,3,3
200304,20030428,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,2,3,1,2,5,1,3,2,2,4,4,2,1,1,1,4,3,4,.,.,1,3,2,3,4,4,4,4,3,3
200304,20030429,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,4,2,4,1,2,5,1,3,2,2,2,3,2,1,1,1,4,3,4,.,.,2,3,2,3,4,4,4,2,3,3
200304,20030430,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,4,2,3,1,2,5,1,3,2,2,5,4,2,1,1,1,4,3,4,.,.,1,3,2,3,4,4,4,2,3,3
200305,20030501,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,2,3,1,2,5,1,4,3,5,5,5,1,1,2,1,4,3,4,.,.,1,3,2,3,4,4,4,2,3,3
200305,20030502,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,2,4,1,2,5,1,5,2,5,4,5,1,1,2,1,4,3,4,.,.,1,3,2,3,4,4,4,1,3,3
200305,20030505,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,2,4,1,2,5,1,5,3,5,5,5,1,1,2,1,4,3,3,.,.,1,3,2,3,4,4,4,1,3,3
200305,20030506,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,1,3,1,2,5,1,5,3,5,5,5,1,1,2,1,4,3,3,.,.,3,3,2,3,4,3,4,2,3,3
200305,20030507,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,1,3,1,2,5,1,4,4,3,4,5,1,1,2,1,4,3,3,.,.,3,3,2,3,4,3,4,2,3,3
200305,20030508,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,3,2,3,1,2,5,1,4,4,3,3,4,1,1,2,1,4,3,3,.,.,2,3,2,3,4,3,4,1,3,3
200305,20030509,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,2,3,1,2,5,1,3,4,3,2,3,1,1,2,1,4,3,3,.,.,2,2,2,3,4,3,4,2,3,3
200305,20030512,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,2,3,1,2,5,1,3,4,2,2,3,1,1,2,1,4,3,4,.,.,2,2,2,3,4,3,4,1,3,3
200305,20030513,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,1,2,1,2,5,1,2,4,2,1,2,1,1,2,1,4,3,3,.,.,1,2,2,3,4,3,4,1,3,3
200305,20030514,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,4,1,2,1,2,5,1,2,4,3,2,3,1,1,2,1,4,3,3,.,.,3,2,2,2,4,3,4,2,3,3
200305,20030515,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,3,1,2,1,2,5,1,3,4,2,3,3,1,1,2,1,4,3,3,.,.,2,2,2,2,4,3,4,2,3,2
200305,20030516,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,2,1,2,1,1,5,1,3,4,5,5,4,1,1,2,1,4,3,2,.,.,4,2,2,2,4,3,4,2,3,2
200305,20030519,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,1,1,1,1,5,1,5,5,3,5,5,1,1,2,1,4,3,2,.,.,1,2,2,2,4,3,4,2,3,2
200305,20030520,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,1,2,1,1,5,1,5,5,5,5,5,1,1,2,1,4,3,2,.,.,1,2,2,2,4,3,4,1,3,2
200305,20030521,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,1,2,1,1,5,1,5,5,5,4,5,1,1,2,1,4,3,2,.,.,2,2,2,2,4,3,4,1,3,2
200305,20030522,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,1,1,1,1,1,5,1,5,5,5,2,5,1,1,2,1,4,3,2,.,.,1,2,2,2,4,3,4,1,3,2
200305,20030523,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,2,1,2,1,1,5,1,5,4,3,1,4,1,1,2,1,4,3,2,.,.,1,2,2,2,4,3,4,1,3,2
200305,20030527,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,2,1,2,1,2,5,1,4,4,2,1,3,1,1,2,1,4,3,2,.,.,5,2,2,2,3,3,4,1,3,2
200305,20030528,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,2,2,1,2,5,1,4,4,2,1,3,1,1,2,1,4,3,1,.,.,2,2,2,2,3,3,4,1,2,2
200305,20030529,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,2,2,2,1,2,5,1,3,4,2,1,2,1,1,2,1,4,3,1,.,.,3,3,2,2,2,3,4,2,2,2
200305,20030530,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,3,2,2,1,2,5,1,2,3,2,1,1,1,1,2,1,4,3,1,.,.,1,3,2,2,2,3,4,2,2,3
200306,20030602,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,2,3,1,2,5,1,1,2,2,1,1,1,1,1,1,4,3,1,.,.,5,3,2,2,2,3,4,1,3,2
200306,20030603,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,2,3,1,2,5,1,1,2,2,2,1,1,1,1,1,4,3,1,.,.,4,3,2,2,2,3,4,2,3,2
200306,20030604,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,4,3,3,1,2,5,1,1,2,2,2,1,1,1,1,1,4,3,1,.,.,1,3,2,2,2,3,4,2,3,2
200306,20030605,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,5,5,3,3,1,2,5,1,1,3,2,4,1,1,1,1,1,4,3,1,.,.,3,2,2,2,2,3,4,2,3,2
200306,20030606,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,4,4,3,3,1,2,5,1,1,2,2,4,2,1,1,1,1,4,3,1,.,.,2,2,2,2,2,3,4,2,3,2
200306,20030609,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,3,4,3,3,1,2,5,1,1,1,3,5,3,1,1,1,1,4,3,1,.,.,4,2,2,2,2,3,4,2,3,2
200306,20030610,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,4,3,3,1,2,5,1,1,1,3,5,4,1,1,1,1,4,3,1,.,.,1,3,2,2,2,3,4,2,3,2
200306,20030611,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,3,3,1,2,5,1,2,2,5,5,5,1,1,1,1,4,3,1,.,.,2,3,2,2,2,3,4,2,2,2
200306,20030612,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,3,3,1,2,5,1,3,1,5,5,5,1,1,1,1,4,3,2,.,.,3,3,2,2,2,3,4,2,3,2
200306,20030613,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,2,3,2,3,1,2,5,1,4,2,5,5,5,1,1,1,1,4,3,2,.,.,2,3,2,2,2,3,4,2,3,2
200306,20030616,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,2,3,1,2,5,1,4,3,5,5,5,1,1,1,1,4,3,2,.,.,2,3,2,2,2,3,4,2,3,3
200306,20030617,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,2,3,1,2,5,2,5,5,5,5,5,1,1,1,1,4,3,2,.,.,4,3,2,2,2,3,4,2,3,2
200306,20030618,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,2,3,1,2,5,2,5,5,5,5,5,1,1,1,1,4,3,2,.,.,3,3,2,2,2,3,4,2,3,3
200306,20030619,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,3,2,3,1,2,5,3,5,5,3,2,4,1,1,1,1,4,3,3,.,.,2,3,2,2,2,3,4,4,3,3
200306,20030620,89179,145046,03674B104,ATH,ANTHEM INC,36752103,ANTM,ANTHEM INC,1,4,2,3,1,2,5,2,4,5,3,2,4,1,1,1,1,4,3,3,.,.,1,3,2,2,2,3,4,4,3,2
